Time,Signal,Price,Balance
2025-07-24T04:05:00.000000000Z,SELL,1.17756,101168.80000000005
2025-07-24T05:35:00.000000000Z,BUY,1.17769,98813.42000000004
2025-07-24T05:55:00.000000000Z,SELL,1.1771,101167.62000000005
2025-07-24T07:25:00.000000000Z,BUY,1.17684,98813.94000000006
2025-07-24T07:40:00.000000000Z,SELL,1.17632,101166.58000000007
2025-07-24T08:15:00.000000000Z,BUY,1.17667,98813.24000000008
2025-07-24T08:55:00.000000000Z,SELL,1.1758,101164.84000000008
2025-07-24T11:10:00.000000000Z,BUY,1.17505,98814.74000000008
2025-07-24T11:35:00.000000000Z,SELL,1.17482,101164.38000000009
2025-07-24T11:40:00.000000000Z,BUY,1.17492,98814.5400000001
2025-07-24T12:35:00.000000000Z,SELL,1.17386,101162.2600000001
2025-07-24T13:20:00.000000000Z,BUY,1.17613,98810.00000000009
2025-07-24T15:00:00.000000000Z,SELL,1.17644,101162.88000000009
2025-07-24T17:20:00.000000000Z,BUY,1.17675,98809.38000000009
2025-07-24T18:10:00.000000000Z,SELL,1.17636,101162.1000000001
2025-07-24T19:25:00.000000000Z,BUY,1.17676,98808.5800000001
2025-07-24T19:50:00.000000000Z,SELL,1.17624,101161.06000000011
2025-07-24T22:00:00.000000000Z,BUY,1.17478,98811.50000000012
2025-07-25T00:15:00.000000000Z,SELL,1.17526,101162.0200000001
2025-07-25T00:35:00.000000000Z,BUY,1.17574,98810.5400000001
2025-07-25T01:05:00.000000000Z,SELL,1.1753,101161.1400000001
2025-07-25T03:40:00.000000000Z,BUY,1.1744,98812.34000000011
2025-07-25T04:35:00.000000000Z,SELL,1.17374,101159.82000000012
2025-07-25T05:40:00.000000000Z,BUY,1.1745,98810.82000000012
2025-07-25T08:00:00.000000000Z,SELL,1.17522,101161.26000000013
2025-07-25T12:15:00.000000000Z,BUY,1.17253,98816.20000000013
2025-07-25T12:45:00.000000000Z,SELL,1.17136,101158.92000000013
2025-07-25T14:05:00.000000000Z,BUY,1.17276,98813.40000000014
2025-07-25T15:50:00.000000000Z,SELL,1.17277,101158.94000000015
2025-07-25T16:55:00.000000000Z,BUY,1.1729,98813.14000000016
2025-07-25T20:05:00.000000000Z,SELL,1.17396,101161.06000000017
2025-07-27T21:00:00.000000000Z,BUY,1.17558,98809.90000000017
2025-07-27T22:25:00.000000000Z,SELL,1.17542,101160.74000000017
2025-07-27T23:25:00.000000000Z,BUY,1.17598,98808.78000000017
2025-07-28T00:45:00.000000000Z,SELL,1.17574,101160.26000000018
2025-07-28T01:05:00.000000000Z,BUY,1.17661,98807.04000000018
2025-07-28T01:35:00.000000000Z,SELL,1.17548,101158.00000000017
2025-07-28T02:55:00.000000000Z,BUY,1.1755,98807.00000000017
2025-07-28T04:25:00.000000000Z,SELL,1.17516,101157.32000000018
2025-07-28T12:15:00.000000000Z,BUY,1.16551,98826.30000000019
2025-07-28T13:20:00.000000000Z,SELL,1.16416,101154.6200000002
2025-07-28T14:40:00.000000000Z,BUY,1.1645,98825.6200000002
2025-07-28T15:10:00.000000000Z,SELL,1.16258,101150.7800000002
2025-07-28T18:40:00.000000000Z,BUY,1.15932,98832.14000000019
2025-07-28T19:25:00.000000000Z,SELL,1.15904,101150.22000000018
2025-07-28T20:15:00.000000000Z,BUY,1.15924,98831.74000000017
2025-07-28T20:55:00.000000000Z,SELL,1.15887,101149.48000000016
2025-07-28T22:10:00.000000000Z,BUY,1.15915,98831.18000000017
2025-07-28T23:25:00.000000000Z,SELL,1.15901,101149.20000000016
2025-07-28T23:55:00.000000000Z,BUY,1.15966,98829.88000000015
2025-07-29T00:25:00.000000000Z,SELL,1.15898,101147.84000000014
2025-07-29T01:30:00.000000000Z,BUY,1.15926,98829.32000000015
2025-07-29T03:10:00.000000000Z,SELL,1.1593,101147.92000000016
2025-07-29T05:00:00.000000000Z,BUY,1.15846,98831.00000000015
2025-07-29T05:55:00.000000000Z,SELL,1.15789,101146.78000000014
2025-07-29T08:00:00.000000000Z,BUY,1.15579,98835.20000000016
2025-07-29T10:50:00.000000000Z,SELL,1.15732,101149.84000000017
2025-07-29T13:50:00.000000000Z,BUY,1.15374,98842.36000000016
2025-07-29T15:00:00.000000000Z,SELL,1.15264,101147.64000000016
2025-07-29T15:35:00.000000000Z,BUY,1.15338,98840.88000000015
2025-07-29T15:55:00.000000000Z,SELL,1.15336,101147.60000000015
2025-07-29T16:00:00.000000000Z,BUY,1.1539,98839.80000000016
2025-07-29T17:55:00.000000000Z,SELL,1.15416,101148.12000000017
2025-07-29T18:55:00.000000000Z,BUY,1.15504,98838.04000000018
2025-07-29T20:10:00.000000000Z,SELL,1.15515,101148.34000000017
2025-07-29T21:50:00.000000000Z,BUY,1.1548,98838.74000000017
2025-07-29T23:40:00.000000000Z,SELL,1.1547,101148.14000000016
2025-07-30T00:00:00.000000000Z,BUY,1.15528,98837.58000000016
2025-07-30T02:00:00.000000000Z,SELL,1.15662,101150.82000000015
2025-07-30T02:20:00.000000000Z,BUY,1.15679,98837.24000000017
2025-07-30T02:30:00.000000000Z,SELL,1.15635,101149.94000000018
2025-07-30T03:05:00.000000000Z,BUY,1.15684,98836.26000000018
2025-07-30T03:35:00.000000000Z,SELL,1.15593,101148.12000000017
2025-07-30T05:30:00.000000000Z,BUY,1.15584,98836.44000000018
2025-07-30T05:55:00.000000000Z,SELL,1.15501,101146.46000000017
2025-07-30T06:35:00.000000000Z,BUY,1.15556,98835.34000000017
2025-07-30T07:50:00.000000000Z,SELL,1.15532,101145.98000000019
2025-07-30T08:50:00.000000000Z,BUY,1.15572,98834.54000000018
2025-07-30T09:25:00.000000000Z,SELL,1.15514,101144.82000000018
2025-07-30T14:15:00.000000000Z,BUY,1.14771,98849.40000000017
2025-07-30T15:40:00.000000000Z,SELL,1.1472,101143.80000000016
2025-07-30T16:55:00.000000000Z,BUY,1.1474,98849.00000000017
2025-07-30T18:40:00.000000000Z,SELL,1.14592,101140.84000000017
2025-07-30T21:45:00.000000000Z,BUY,1.14089,98859.06000000017
2025-07-31T01:10:00.000000000Z,SELL,1.14304,101145.14000000016
2025-07-31T01:40:00.000000000Z,BUY,1.14377,98857.60000000015
2025-07-31T01:50:00.000000000Z,SELL,1.14258,101142.76000000015
2025-07-31T04:10:00.000000000Z,BUY,1.14242,98857.92000000016
2025-07-31T07:30:00.000000000Z,SELL,1.14418,101146.28000000014
2025-07-31T08:15:00.000000000Z,BUY,1.1449,98856.48000000016
2025-07-31T08:20:00.000000000Z,SELL,1.14444,101145.36000000016
2025-07-31T09:10:00.000000000Z,BUY,1.14443,98856.50000000017
2025-07-31T09:15:00.000000000Z,SELL,1.14406,101144.62000000017
2025-07-31T11:00:00.000000000Z,BUY,1.14388,98856.86000000016
2025-07-31T12:25:00.000000000Z,SELL,1.14386,101144.58000000016
2025-07-31T14:20:00.000000000Z,BUY,1.14212,98860.34000000017
2025-07-31T15:45:00.000000000Z,SELL,1.1431,101146.54000000018
2025-07-31T18:20:00.000000000Z,BUY,1.14273,98861.08000000019
2025-07-31T19:50:00.000000000Z,SELL,1.14184,101144.76000000018
2025-07-31T21:10:00.000000000Z,BUY,1.14177,98861.22000000018
2025-07-31T22:20:00.000000000Z,SELL,1.1417,101144.62000000017
2025-07-31T22:25:00.000000000Z,BUY,1.14179,98861.04000000018
2025-07-31T23:20:00.000000000Z,SELL,1.14158,101144.20000000019
2025-07-31T23:40:00.000000000Z,BUY,1.14236,98859.48000000019
2025-08-01T01:30:00.000000000Z,SELL,1.1419,101143.28000000017
2025-08-01T03:05:00.000000000Z,BUY,1.14179,98859.70000000019
2025-08-01T07:00:00.000000000Z,SELL,1.14284,101145.38000000018
2025-08-01T10:15:00.000000000Z,BUY,1.14082,98863.74000000017
2025-08-01T11:40:00.000000000Z,SELL,1.14124,101146.22000000018
2025-08-01T12:30:00.000000000Z,BUY,1.15092,98844.38000000018
2025-08-01T14:55:00.000000000Z,SELL,1.1556,101155.58000000019
2025-08-01T16:00:00.000000000Z,BUY,1.15524,98845.10000000018
2025-08-01T16:35:00.000000000Z,SELL,1.15445,101154.00000000017
2025-08-01T18:20:00.000000000Z,BUY,1.15338,98847.24000000017
2025-08-03T21:50:00.000000000Z,SELL,1.1592,101165.64000000016
2025-08-03T23:50:00.000000000Z,BUY,1.15886,98847.92000000016
2025-08-04T00:15:00.000000000Z,SELL,1.1568,101161.52000000016
2025-08-04T01:50:00.000000000Z,BUY,1.15715,98847.22000000018
2025-08-04T04:50:00.000000000Z,SELL,1.15796,101163.14000000019
2025-08-04T06:50:00.000000000Z,BUY,1.15751,98848.1200000002
2025-08-04T07:10:00.000000000Z,SELL,1.15662,101161.36000000019
2025-08-04T09:05:00.000000000Z,BUY,1.15652,98848.32000000018
2025-08-04T10:10:00.000000000Z,SELL,1.15622,101160.76000000018
2025-08-04T10:55:00.000000000Z,BUY,1.1574,98845.9600000002
2025-08-04T11:50:00.000000000Z,SELL,1.157,101159.9600000002
2025-08-04T12:30:00.000000000Z,BUY,1.15875,98842.4600000002
2025-08-04T13:50:00.000000000Z,SELL,1.1575,101157.4600000002
2025-08-04T14:35:00.000000000Z,BUY,1.15814,98841.1800000002
2025-08-04T14:45:00.000000000Z,SELL,1.15736,101155.9000000002
2025-08-04T16:45:00.000000000Z,BUY,1.15722,98841.4600000002
2025-08-04T17:45:00.000000000Z,SELL,1.15698,101155.42000000019
2025-08-04T17:55:00.000000000Z,BUY,1.1573,98840.82000000018
2025-08-04T18:45:00.000000000Z,SELL,1.15699,101154.80000000019
2025-08-04T19:35:00.000000000Z,BUY,1.15686,98841.08000000019
2025-08-04T19:40:00.000000000Z,SELL,1.15677,101154.6200000002
2025-08-04T20:15:00.000000000Z,BUY,1.15748,98839.6600000002
2025-08-04T21:20:00.000000000Z,SELL,1.157,101153.6600000002
2025-08-04T22:05:00.000000000Z,BUY,1.15758,98838.5000000002
2025-08-05T00:30:00.000000000Z,SELL,1.15788,101154.26000000021
2025-08-05T04:45:00.000000000Z,BUY,1.15586,98842.54000000021
2025-08-05T05:10:00.000000000Z,SELL,1.15565,101153.8400000002
2025-08-05T06:30:00.000000000Z,BUY,1.15552,98842.80000000019
2025-08-05T06:50:00.000000000Z,SELL,1.15484,101152.48000000019
2025-08-05T07:10:00.000000000Z,BUY,1.15555,98841.38000000018
2025-08-05T07:50:00.000000000Z,SELL,1.1541,101149.58000000019
2025-08-05T09:25:00.000000000Z,BUY,1.15434,98840.9000000002
2025-08-05T10:25:00.000000000Z,SELL,1.15354,101147.98000000019
2025-08-05T10:45:00.000000000Z,BUY,1.15422,98839.54000000018
2025-08-05T11:10:00.000000000Z,SELL,1.1539,101147.34000000017
2025-08-05T11:25:00.000000000Z,BUY,1.15438,98838.58000000016
2025-08-05T11:35:00.000000000Z,SELL,1.15284,101144.26000000015
2025-08-05T12:15:00.000000000Z,BUY,1.15391,98836.44000000015
2025-08-05T12:30:00.000000000Z,SELL,1.15312,101142.68000000014
2025-08-05T13:00:00.000000000Z,BUY,1.15393,98834.82000000015
